gqa,okvqa,vqav2,aokvqa,avg,name
56.99634282079822,53.79,73.68,70.82969432314411,63.82400928598558,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
59.68357449515026,54.46,75.16,72.40174672489083,65.42633030501027,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
60.939736047066305,55.99,75.88,71.87772925764192,66.17186632617705,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
62.00508824932422,58.43,76.67,72.48908296943232,67.39854280468914,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
62.8716807123549,58.22,77.73,73.88646288209607,68.17703589861274,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
62.99093655589124,58.08,78.53,74.06113537117905,68.41551798176756,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
63.42820798219113,58.48,78.93,74.235807860262,68.76850396061329,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
63.65081889012561,58.5,79.34,72.92576419213974,68.60414577056633,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
63.74622356495468,58.95,79.56,74.14847161572052,69.1011737951688,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
63.825727460645574,58.32,79.69,74.32314410480349,69.03971789136226,mix_coco_gqa_ao_cocap_textcap_raw_QformerMoE_CLS_Cross_lnout_lr5e5_4ex4b_2loss_001_top6layer_textinqf_10epo_0331
